WORD;DEFINITION;LEMMAS;HYPONYMS;HYPERNYMS;HOLONYMS
carbonation;saturation with carbon dioxide (as soda water);['carbonation'];[];['permeation.n.01'];[]
plant;buildings for carrying on industrial labor;['plant', 'works', 'industrial_plant'];['bottling_plant.n.01', 'brewery.n.01', 'distillery.n.01', 'factory.n.01', 'mint.n.06', 'packinghouse.n.02', 'recycling_plant.n.01', 'refinery.n.01', 'saltworks.n.01', 'sewage_disposal_plant.n.01', 'smelter.n.01'];['building_complex.n.01'];[]
plant;(botany) a living organism lacking the power of locomotion;['plant', 'flora', 'plant_life'];['acrogen.n.01', 'air_plant.n.01', 'annual.n.01', 'apomict.n.01', 'aquatic.n.01', 'autophyte.n.01', 'biennial.n.01', 'crop.n.02', 'cryptogam.n.01', 'embryo.n.01', 'endemic.n.02', 'escape.n.06', 'gametophyte.n.01', 'garden_plant.n.01', 'holophyte.n.01', 'houseplant.n.01', 'hygrophyte.n.01', 'microflora.n.01', 'monocarp.n.01', 'myrmecophyte.n.01', 'neophyte.n.01', 'non-flowering_plant.n.01', 'ornamental.n.01', 'perennial.n.01', 'phytoplankton.n.01', 'plantlet.n.01', 'poisonous_plant.n.01', 'pot_plant.n.01', 'rock_plant.n.01', 'sporophyte.n.01', 'vascular_plant.n.01', 'wilding.n.01'];['organism.n.01'];['plantae.n.01']
plant;an actor situated in the audience whose acting is rehearsed but seems spontaneous to the audience;['plant'];[];['actor.n.01'];[]
plant;something planted secretly for discovery by another;['plant'];[];['contrivance.n.03'];[]
plant;put or set (seeds, seedlings, or plants) into the ground;['plant', 'set'];['afforest.v.01', 'bed.v.02', 'checkrow.v.01', 'dibble.v.01', 'puddle.v.03', 'replant.v.01', 'root.v.03', 'tree.v.02'];['put.v.01'];[]
plant;fix or set securely or deeply;['implant', 'engraft', 'embed', 'imbed', 'plant'];['bury.v.05', 'nest.v.02', 'pot.v.01'];['insert.v.01'];[]
plant;set up or lay the groundwork for;['establish', 'found', 'plant', 'constitute', 'institute'];['appoint.v.01', 'fix.v.06'];['initiate.v.02'];[]
plant;place into a river;['plant'];[];['stock.v.06'];[]
plant;place something or someone in a certain position in order to secretly observe or deceive;['plant'];[];['put.v.01'];[]
plant;put firmly in the mind;['plant', 'implant'];[];['communicate.v.01'];[]
surface;the outer boundary of an artifact or a material layer constituting or resembling such a boundary;['surface'];['bed.n.07', 'board.n.09', 'face.n.04', 'ground.n.10', 'horizontal_surface.n.01', 'klein_bottle.n.01', 'meniscus.n.03', 'miter.n.02', 'mobius_strip.n.01', 'plaster.n.04', 'screen.n.01', 'side.n.05', 'skin.n.02', 'spandrel.n.01', 'superficies.n.02', 'tread.n.02', 'vertical_surface.n.01', 'work_surface.n.01'];['artifact.n.01'];[]
surface;the extended two-dimensional outer boundary of a three-dimensional object;['surface'];['celestial_sphere.n.01', 'end.n.07', 'hard_palate.n.01', 'inside.n.02', 'interface.n.01', 'outside.n.02', 'palate.n.01', 'photosphere.n.01', 'side.n.04', 'substrate.n.02', 'wave_front.n.02'];['boundary.n.01'];[]
surface;the outermost level of the land or sea;"['surface', ""Earth's_surface""]";['floor.n.05', 'floor.n.06'];['layer.n.02'];[]
surface;a superficial aspect as opposed to the real nature of something;['surface'];[];['aspect.n.01'];[]
surface;information that has become public;['open', 'surface'];[];['public_knowledge.n.01'];[]
surface;a device that provides reactive force when in motion relative to the surrounding air, can lift or control a plane in flight;['airfoil', 'aerofoil', 'control_surface', 'surface'];['aileron.n.01', 'elevator.n.02', 'flap.n.05', 'horizontal_stabilizer.n.01', 'rotor_blade.n.01', 'rudder.n.01', 'spoiler.n.04', 'spoiler.n.05', 'stabilizer.n.02', 'vertical_tail.n.01', 'wing.n.02'];['device.n.01'];[]
surface;come to the surface;['surface', 'come_up', 'rise_up', 'rise'];['bubble_up.v.01', 'emerge.v.04', 'resurface.v.01', 'well.v.01'];['ascend.v.01'];[]
surface;put a coat on, cover the surface of, furnish with a surface;['coat', 'surface'];['anodize.v.01', 'blacktop.v.01', 'bonderize.v.01', 'brush_on.v.01', 'cement.v.02', 'copper.v.01', 'crumb.v.01', 'dredge.v.01', 'egg.v.02', 'encrust.v.01', 'enrobe.v.01', 'finish.v.04', 'foliate.v.03', 'galvanize.v.02', 'gelatinize.v.01', 'glaze.v.01', 'grit.v.01', 'macadamize.v.01', 'metal.v.01', 'metalize.v.01', 'paint.v.02', 'patinate.v.01', 'pave.v.01', 'plaster.v.05', 'plate.v.01', 'platinize.v.01', 'porcelainize.v.01', 'refinish.v.01', 'render.v.10', 'resurface.v.02', 'rubberize.v.01', 'size.v.01', 'skim.v.05', 'skimcoat.v.01', 'soot.v.01', 'stucco.v.02', 'tar.v.01', 'varnish.v.01', 'zinc.v.01'];['cover.v.01'];[]
surface;appear or become visible, make a showing;['come_on', 'come_out', 'turn_up', 'surface', 'show_up'];[];['appear.v.02'];[]
surface;on the surface;['surface'];[];[];[]
potential;the inherent capacity for coming into being;['potential', 'potentiality', 'potency'];['latency.n.03', 'prospect.n.01'];['possibility.n.02'];[]
potential;the difference in electrical charge between two points in a circuit expressed in volts;['electric_potential', 'potential', 'potential_difference', 'potential_drop', 'voltage'];['evoked_potential.n.01', 'resting_potential.n.01'];['electrical_phenomenon.n.01'];[]
potential;existing in possibility;['potential', 'possible'];[];[];[]
potential;expected to become or be, in prospect;['likely', 'potential'];[];[];[]
